image_name,fused_text
721.jpg,"- OCR_TEXT: WHEN SOMEONE SAYS GAY LOG BOHOT ACHE HOTE HAI
- IMAGE_DESCRIPTION: A black and white image of a person with glasses and a smile, with text in Hindi and English.
- TARGET_GROUP: The image is not suitable for any target group.
- INTENT: Hateful
- EXPLANATION: The text in the image is in Hindi and English, and it appears to be a statement or a joke. The image itself is not suitable for any target group and does not contain any harmful or offensive content."
608.jpg,"- OCR_TEXT: Dhriti Saha 27 minutes ago Couple nowadays: Ladki hui toh corona kumari.. Ladka hui toh covid kumar.. 108 108 15 4 Dipak Chetry Or gaya hua to Akash Sareen Just now Coron Johar
- IMAGE_DESCRIPTION: The image contains a post by Dhriti Saha, which is about the impact of COVID-19 on couples. The post mentions that ""Ladki hui toh corona kumari"" and ""Ladka hui toh covid kumar,"" which translates to ""Girl gets corona"" and ""Boy gets covid,"" respectively.
- TARGET_GROUP: The post is targeted towards a specific group of people, likely those who are affected by the pandemic.
- INTENT: The intent of the post is to raise awareness about the impact of COVID-19 on couples and to encourage people to stay safe and healthy.
- EXPLANATION: The post is a form of social commentary and is not intended to be offensive or hateful. It is a way for Dhriti Saha to express her thoughts and feelings about the pandemic."
604.jpg,"- OCR_TEXT: ek bar o chakka dikh jaye Saale ko bomb se uda dunga
- IMAGE_DESCRIPTION: A man is holding a large pile of food, possibly fried snacks, and appears to be in a state of distress or discomfort.
- TARGET_GROUP: The image is likely intended for a humorous or satirical purpose, as it humorously depicts a man in distress while holding food.
- INTENT: HUMOROUS
- EXPLANATION: The image is a humorous depiction of a man in distress while holding a large pile of food, likely fried snacks, and is intended to be taken as a light-hearted and entertaining image."
277.jpg,"- OCR_TEXT: WHEN I WANT TO INVITE MY LESBIAN FRIEND TO MY HOUSE; My Parents :-; नर्क मे जलेगा तु!
- IMAGE_DESCRIPTION: A meme with a caption about inviting a lesbian friend to a house, with a caption about parents' reaction.
- TARGET_GROUP: The image is not suitable for any target group.
- INTENT: Hateful
- EXPLANATION: The image contains a derogatory and offensive caption about inviting a lesbian friend to a house, which is inappropriate and should not be shared."
478.jpg,"- OCR_TEXT: WHEN SOMEONE SAYS LETS GOT TO PRIDE PARADE 🇬🇧
- IMAGE_DESCRIPTION: A person holding a gun, pointing it towards the sky with the text ""MAAR DENGE TUJHE"" below it.
- TARGET_GROUP: neutral
- INTENT: neutral
- EXPLANATION: The image appears to be a meme with a humorous or satirical intent, showing a person pointing a gun at the sky with the text ""MAAR DENGE TUJHE"" which translates to ""But you are the target"" in English. The text is not related to any hate speech or offensive content."
628.jpg,"- OCR_TEXT: Kaise bataun ghar mai ki I'm lesbian...
- IMAGE_DESCRIPTION: A meme with a picture of a person wearing a garland and text that reads ""Next day my family.""
- TARGET_GROUP: Neutral
- INTENT: Neutral
- EXPLANATION: The image is a meme with a humorous tone, and there is no indication of any hateful or offensive content."
266.jpg,"- OCR_TEXT: Sabr ka fal khatta hona chahiye Meetha to mera dost bhi hai
- IMAGE_DESCRIPTION: A black and white photograph of a man with glasses and a mustache, wearing a shirt and a tie.
- TARGET_GROUP: neutral
- INTENT: neutral
- EXPLANATION: The image is a photograph of a man with a quote written over it. The quote is in Hindi and translates to ""Don't talk about it, don't meet it, my friend is the only one who knows me."""
581.jpg,"- OCR_TEXT: Relatives: Beta, ghar me bahu k Laa rhe ho
- IMAGE_DESCRIPTION: The image contains text in a language that appears to be Urdu or Hindi, with a humorous tone.
- TARGET_GROUP: The image does not contain any explicit content that would require moderation.
- INTENT: Neutral
- EXPLANATION: The image is a humorous meme that plays on the stereotype of relatives being ""beta"" and ""ghar me bahu k"" (meaning ""beta"" and ""in the house"")."
255.jpg,"- OCR_TEXT: DEVIYON AUR SAJJANO; AYIYE MILKAR ISKI MAA CHOD DE
- IMAGE_DESCRIPTION: The image shows a protest or demonstration with a group of people holding colorful objects and balloons. The text at the bottom appears to be in a different language, possibly Hindi.
- TARGET_GROUP: The image is likely intended for a general audience, including those who are interested in politics, culture, or social issues.
- INTENT: The intent of the image is to provoke thought and discussion about the protest or demonstration, possibly to raise awareness or spark debate.
- EXPLANATION: The image is a political or social commentary, and the text at the bottom is in a different language, which might be a form of protest or demonstration."
246.jpeg,"- OCR_TEXT: WHEN PRIDE MONTH STARTS Ye sansaar tamasha dekhega
- IMAGE_DESCRIPTION: A man standing on a stage with a microphone, wearing a checkered shirt, and a blue curtain in the background.
- TARGET_GROUP: The image is not suitable for any specific target group.
- INTENT: The intent of the image is to be humorous and light-hearted, and it does not contain any hateful or offensive content.
- EXPLANATION: The image is a meme that plays on the phrase ""When Pride Month Starts"" and the phrase ""Ye sansaar tamasha dekhega,"" which is a play on words in Hindi. The image is not intended to be offensive or harmful, and it is a light-hearted and humorous meme."
165.jpg,"- OCR_TEXT: ""Hijra Hijra lite""
- IMAGE_DESCRIPTION: The image contains two images side by side, with one labeled ""Hijra"" and the other labeled ""Hijra lite.""
- TARGET_GROUP: The image does not contain any explicit content that would require content moderation.
- INTENT: The image does not contain any hateful or offensive content.
- EXPLANATION: The image contains two images side by side, with one labeled ""Hijra"" and the other labeled ""Hijra lite."" The target group is not specified, and the intent is neutral."
744.jpg,"- OCR_TEXT: CHHAKKA HONE PE BHI ITNA GHAMAND, DEKH KE HASI AATI HAI.
- IMAGE_DESCRIPTION: Two women in traditional Indian sarees walking on a beach with the text ""CHHAKKA HONE PE BHI ITNA GHAMAND, DEKH KE HASI AATI HAI"" overlaid.
- TARGET_GROUP: The image is likely intended for a general audience, including those interested in Indian culture and traditional attire.
- INTENT: Neutral
- EXPLANATION: The image is a casual representation of two women in traditional Indian attire walking on a beach, with the text providing a humorous or playful context."
300.jpg,"- OCR_TEXT: AFTER KNOWING THAT HIS HUSBAND HARSH SHUKLA IS. A HIJRA
- IMAGE_DESCRIPTION: A meme with a woman crying and text that reads, ""After knowing that his husband Harsh Shukla is a hijra.""
- TARGET_GROUP: neutral
- INTENT: neutral
- EXPLANATION: The image is a meme with a crying woman and text about a person named Harsh Shukla being a hijra. The intent is to create a humorous or satirical effect, and the target group is neutral."
140.jpg,"- OCR_TEXT: ""Koi hijra nhi bolega""
- IMAGE_DESCRIPTION: The image shows a person in a dark shirt and another person in a purple saree.
- TARGET_GROUP: The image is not appropriate for children due to the presence of a person in a saree.
- INTENT: Offensive
- EXPLANATION: The image contains a derogatory term (""hijra"") and may be offensive to some viewers."
309.jpg,"- OCR_TEXT: Mai Chakka Banna Chahta Hu
- IMAGE_DESCRIPTION: A group of young men standing outdoors, with one of them looking at the camera with a serious expression.
- TARGET_GROUP: Teenagers
- INTENT: Neutral
- EXPLANATION: The image depicts a group of young men standing outdoors, with one of them looking at the camera with a serious expression. The text ""Mai Chakka Banna Chahta Hu"" is not relevant to the image and does not provide any additional context."
238.jpg,"- OCR_TEXT: WHO WOULD WIN?
- IMAGE_DESCRIPTION: The image features two individuals, one dressed in traditional Indian attire and the other in a goofy Indian pose.
- TARGET_GROUP: The image is not targeted at any specific group.
- INTENT: The image is neutral and does not contain any hateful or offensive content.
- EXPLANATION: The image is a humorous comparison between two individuals, one dressed in traditional Indian attire and the other in a goofy pose, with the text ""WHO WOULD WIN?"" suggesting a question about who would win in a competition."
135.jpg,"- OCR_TEXT: ""Mummy se milne jaana hai, kuch dhang ka pehen kar aana""
- IMAGE_DESCRIPTION: ""A man wearing a black t-shirt with the text 'NOBODY KNOWS I'M A LESBIAN'""
- TARGET_GROUP: ""Adults""
- INTENT: Neutral
- EXPLANATION: The image appears to be a meme or a humorous statement, not related to content moderation."
551.jpg,"- OCR_TEXT: Mar hijra like mar
- IMAGE_DESCRIPTION: The image contains a yellow emoji with a smiling face and a text that reads ""Mar hijra like mar.""
- TARGET_GROUP: The image does not contain any explicit content that would require content moderation.
- INTENT: Neutral
- EXPLANATION: The text ""Mar hijra like mar"" is a phrase that is not harmful or offensive and does not require content moderation."
449.jpg,"- OCR_TEXT: ""when pani puri Wala asks theeka ya meetha""
- IMAGE_DESCRIPTION: ""A meme with a person's face and the text 'Theeka' repeated multiple times.""
- TARGET_GROUP: ""neutral""
- INTENT: ""neutral""
- EXPLANATION: ""The meme is a light-hearted, humorous take on a common phrase, 'Theeka' which is a colloquial way of saying 'yes' in Hindi. The image is intended to be funny and not contain any harmful or offensive content."""
269.jpg,"- OCR_TEXT: वो कहते है ना चक्के चुतिया होटे हाई
- IMAGE_DESCRIPTION: The image contains text in both Hindi and English, with the text ""वो कहते है ना"" in Hindi and ""चक्के चुतिया होटे हाई"" in English. The text is presented in a way that suggests a comparison between two different perspectives or viewpoints.
- TARGET_GROUP: The text is not related to any specific target group.
- INTENT: The text is neutral and does not contain any hateful or offensive content.
- EXPLANATION: The text is a comparison between two different perspectives or viewpoints, which is a common practice in communication and debate."
57.jpg,"- OCR_TEXT: WOH DEKH! RAINA KA CHAKKA!
- IMAGE_DESCRIPTION: A group of men in green and yellow cricket uniforms are posing for a selfie, with one of them holding a smartphone. The text on the image reads ""WOH DEKH! RAINA KA CHAKKA!"" and ""mematic.net"".
- TARGET_GROUP: The image is likely intended for a light-hearted or humorous purpose, as it features a group of cricket players posing for a selfie.
- INTENT: The intent of the image is to be entertaining and lighthearted, as it features a group of cricket players posing for a selfie.
- EXPLANATION: The image is likely intended for a light-hearted or humorous purpose, as it features a group of cricket players posing for a selfie."
284.jpg,"- OCR_TEXT: ""Oyyye sun.. chakka mar na bhe chkke""
- IMAGE_DESCRIPTION: ""A woman wearing sunglasses is laughing and making a face.""
- TARGET_GROUP: ""Adults""
- INTENT: Neutral
- EXPLANATION: The image appears to be a humorous or lighthearted moment, and there is no indication of any harmful or offensive content."
